55,6263895008449;-136,868950754157
57,5162135211393;-138,138353501122
59,3483728161264;-139,330552673917
59,4982233157325;-139,456382104672
59,6471433756102;-139,577729789782
59,6981401174117;-139,241422811832
59,9018112670779;-138,916175629185
60,021591989858;-138,453120979938
60,1358500652513;-137,992596786868
60,3485275672389;-137,157855589171
60,5692422358958;-136,135475282705
60,7025872059557;-135,042872489072
60,9367896332978;-134,157141594494
61,1624894679159;-133,30424927378
61,3802853749241;-132,479115422434
61,4961233501164;-131,541241760852
61,7194634305198;-130,787998173385
62,0279081172585;-129,557409341832
62,201066937194;-128,089928998796
62,5001590844134;-126,828746797427
62,7918436797656;-125,597182770028
63,0398869529583;-124,009781056179
63,1518823121515;-122,29839776652
63,3995939525411;-120,774274445443
63,6443100002026;-119,26977490472
63,8873192717427;-117,779306590784
64,1309145345034;-116,29841844977
64,2628930717209;-114,691264208644
64,5480365142185;-113,253834146382
64,8336175744252;-111,803108617416
65,1227088774042;-110,334056706023
65,4176308629239;-108,839865640649
65,6207386430783;-107,196668678037
65,9969534404151;-105,698947458926
66,3668184444795;-104,124754276536
66,6343819151024;-102,343848793355
67,0912295605927;-100,677353532068
67,4849049411121;-98,8023006823656
67,9108007530722;-96,7976380558693
68,3699328726438;-94,6215209913915
68,8650704720544;-92,2201473715376
69,6911834429054;-89,8807698480673
70,4065241899858;-86,9755653485452
71,1441786682779;-83,8572666934478
71,8692242887618;-80,5151819340894
72,6239720279155;-76,8385257410762
73,3801552210025;-72,840515758684
74,150631490347;-68,4104938490376
74,8208312754396;-63,3088227123377
75,6722486281742;-58,1241924634866
76,2709412239165;-52,9038790936818
76,7356212155454;-47,7029815391881
77,0712106507105;-42,5115123734925
77,2838443580515;-37,320778970956
77,3785249565878;-32,1219264907326
77,4019633037293;-26,9396541585942
77,3255415799646;-21,7145769601775
77,119704729363;-16,4106720598114
76,7769135284081;-11,0106673899861
76,2354575122274;-5,46985863021213
75,7912151106473;7,95619437493891E-02
75,0821107342687;5,74155349079547
74,422961523828;10,7338386587334
73,6844284345833;15,208773027017
73,1380035197286;19,2992404827543
72,5227442458388;23,1767532953287
71,9218077867356;26,8966909353176
71,5233539535157;30,5218595937126
70,6046537923197;34,0688482973854
70,1321885195468;37,6228492051801
69,4786228806734;41,1664095930189
68,7755171778684;44,7322971320339
68,183603087235;48,389914446126
67,3663645009611;50,9594358234122
66,5223084889644;53,4631129998822
65,6469533635413;55,9861470885462
64,8640420764947;58,6260990819264
64,0205283841828;60,6174196201414
63,35976493245;61,5751282276635
62,6846044443929;62,487756079027
61,8073442647701;63,1925837694349
60,8613865056915;63,8563967005061
59,2785311165549;64,6355798075407
56,6211265501127;65,421652511905
54,0917179739465;66,3070819854266
51,5842328909016;67,1577007814623
49,084391922918;67,9802882658779
45,6279218505211;68,5855589641907
42,0551073875584;69,3080519276424
38,5076972756585;69,9729083155614
34,9676437861634;70,5951645524753
31,4163894768833;71,3022854635541
27,8091097362696;71,7733885399067
24,1189971777678;72,3713003945991
20,2871762413072;72,9826741455176
16,209437276128;73,7549049941966
11,8869473324089;74,2573089243967
7,07514412916444;74,9083961019729
1,50354155573529;75,628438757755
-4,03800429102034;76,0225007399475
-9,64394080510731;76,6696146213644
-15,0702422933613;77,0469091235944
-20,3056500137446;77,1119971969446
-25,6395484069104;77,3940288503211
-30,8198784404614;77,3842340527095
